FPS,JANK,BigJANK,Max FrameTime(ms),CPU(%),CPU0(%),CPU1(%),CPU2(%),CPU3(%),CPU4(%),CPU5(%),CPU6(%),CPU7(%),CPU0(MHz),CPU1(MHz),CPU2(MHz),CPU3(MHz),CPU4(MHz),CPU5(MHz),CPU6(MHz),CPU7(MHz),CPU(°C),GPU(%),GPU(KHz),Battery(%),Battery(°C),Battery(mA),Battery(volt)
57,1,0,50.47,41.67,39.76,38.75,38.75,36.71,34.12,29.27,36.05,77.91,1420,1420,1420,1420,1670,1670,1670,1747,52.30,39.00,-1,90,32.40,641,3.739
59,0,0,33.58,40.42,34.86,38.00,36.89,36.45,32.11,27.68,32.14,83.04,1420,1420,1420,1420,1670,1670,1670,1747,52.70,37.00,-1,90,32.40,641,3.739
59,0,0,33.58,41.79,39.29,36.59,42.35,33.75,33.33,35.23,35.29,79.07,1420,1420,1420,1420,1670,1670,1670,1747,51.50,36.00,-1,90,32.40,616,3.739
57,0,0,33.57,46.29,37.50,39.22,43.52,41.67,49.57,41.59,39.64,75.44,1420,1420,1420,1420,1670,1670,1670,1747,51.90,39.00,-1,90,32.40,616,3.739
57,0,0,33.57,45.11,40.23,40.74,41.03,38.46,39.08,33.73,39.76,87.50,1420,1420,1420,1420,1670,1670,1670,1747,52.30,42.00,-1,90,32.40,616,3.739
59,0,0,33.58,50.28,45.95,40.78,42.99,38.89,51.79,48.31,52.54,75.86,1420,1420,1420,1420,1670,1670,1670,1747,53.10,40.00,-1,90,32.40,640,3.739
59,0,0,33.58,48.72,40.24,39.24,40.26,43.75,51.72,42.86,47.25,82.72,1420,1420,1420,1420,1670,1670,1670,1747,53.10,41.00,-1,90,32.40,640,3.739
56,0,0,33.65,50.63,40.95,45.71,40.95,41.82,59.09,52.99,49.56,71.79,1420,1420,1420,1420,1670,1670,1670,1747,53.90,39.00,-1,90,32.40,640,3.739
56,0,0,33.65,46.53,38.10,36.59,40.51,39.76,47.73,47.83,51.16,71.59,1420,1420,1420,1420,1670,1670,1670,1747,53.10,39.00,-1,90,32.40,682,3.739
58,0,0,33.59,53.72,45.95,44.66,50.48,47.71,58.77,55.26,58.47,66.09,1420,1420,1420,1420,1670,1670,1670,1747,52.70,39.00,-1,90,32.40,682,3.739
58,0,0,33.59,51.78,41.46,37.97,46.91,38.75,60.00,62.79,60.00,61.80,1420,1420,1420,1420,1670,1670,1670,1747,53.10,37.00,-1,90,32.40,682,3.739
55,0,0,33.59,67.54,66.37,65.77,69.91,67.83,66.09,61.54,59.17,82.76,1420,1420,1420,1420,1766,1766,1766,1747,57.00,29.00,-1,90,32.40,684,3.739
55,0,0,33.59,81.13,98.80,100.00,100.00,100.00,56.63,52.38,64.29,80.00,1420,1420,1420,1420,1766,1766,1766,1747,54.30,24.00,-1,90,32.40,684,3.739
56,0,0,33.58,59.57,68.18,72.48,61.90,68.22,41.59,40.35,46.90,76.52,1420,1420,1420,1420,1670,1670,1670,1747,52.70,25.00,-1,90,32.40,684,3.739
56,0,0,33.58,46.10,38.75,34.62,44.44,40.96,50.00,38.37,39.77,80.95,1420,1420,1420,1420,1670,1670,1670,1747,52.70,24.00,-1,90,32.40,656,3.739
49,2,0,50.37,74.20,68.70,64.60,74.11,71.55,76.67,76.67,76.47,84.17,1420,1420,1420,1420,1766,1766,1766,1747,57.00,28.00,-1,89,32.60,656,3.76
49,2,0,50.37,76.68,82.72,85.53,85.19,81.25,75.00,72.73,68.75,61.25,1420,1420,1420,1420,1670,1670,1670,1747,55.40,30.00,-1,89,32.60,656,3.76
53,0,0,33.62,84.49,99.14,98.26,95.65,97.37,67.86,69.30,68.75,79.82,1420,1420,1420,1420,1766,1766,1766,1747,58.50,31.00,-1,89,32.60,792,3.76
53,0,0,33.62,66.07,64.71,70.37,62.50,69.05,70.93,61.18,60.92,70.11,1420,1420,1420,1420,1670,1670,1670,1305,53.90,31.00,-1,89,32.60,792,3.76
57,0,0,33.81,45.57,32.41,27.72,30.10,35.19,57.39,58.04,51.69,66.09,1420,1420,1420,1420,1670,1670,1670,1747,54.30,33.00,-1,89,32.60,792,3.76
57,0,0,33.81,49.33,39.51,38.75,43.21,38.75,49.41,45.88,50.00,86.05,1420,1420,1420,1420,1670,1670,1670,1747,54.60,33.00,-1,89,32.60,666,3.76
55,0,0,33.61,85.09,99.16,94.92,93.16,95.80,69.30,71.43,69.09,85.95,1804,1804,1804,1804,1766,1766,1766,2073,58.90,33.00,-1,89,32.60,666,3.76
55,0,0,33.61,88.46,97.53,100.00,97.59,97.50,78.05,76.25,74.07,85.00,1804,1804,1804,1804,1766,1766,1766,2073,58.10,33.00,-1,89,32.60,666,3.76
51,0,0,33.89,65.62,63.30,61.47,61.90,64.55,71.07,70.27,64.91,67.54,1420,1420,1420,1420,1766,1766,1766,1747,55.40,29.00,-1,89,32.60,836,3.76
51,0,0,33.89,63.93,68.75,57.50,56.25,68.75,66.67,57.14,60.24,76.40,1420,1420,1420,1420,1670,1670,1670,1747,56.20,29.00,-1,89,32.60,836,3.76
58,0,0,33.75,62.88,67.89,54.81,63.55,67.27,60.71,54.39,51.33,83.33,1804,1804,1804,1804,1766,1766,1766,2073,55.80,34.00,-1,89,32.60,836,3.76
58,0,0,33.75,61.84,68.29,68.75,72.29,74.39,54.22,58.82,52.44,44.83,1420,1420,1420,1420,1670,1670,1670,1747,55.80,34.00,-1,89,32.60,697,3.76
51,0,0,83.89,85.19,99.11,91.89,95.58,99.11,70.37,65.74,70.54,87.39,1804,1804,1804,1804,1766,1766,1766,2073,57.00,29.00,-1,89,32.60,697,3.76
51,0,0,83.89,82.88,93.26,90.48,97.70,100.00,71.11,65.06,66.67,79.78,1420,1420,1420,1420,1670,1670,1670,1747,56.60,35.00,-1,89,32.60,697,3.76
57,0,0,33.58,76.77,98.08,72.00,85.85,94.44,69.23,60.00,71.43,64.55,1420,1420,1420,1420,1766,1766,1766,844,56.20,35.00,-1,89,32.60,810,3.76
57,0,0,33.58,71.71,73.56,82.22,93.48,87.78,68.18,53.68,51.69,60.00,1420,1420,1420,1420,1766,1766,1766,844,55.40,33.00,-1,89,32.60,810,3.76
54,0,0,33.59,75.00,86.07,69.37,100.00,87.07,62.93,68.64,62.18,63.87,1420,1420,1420,1420,1766,1766,1766,1747,56.60,30.00,-1,89,32.60,810,3.76
54,0,0,33.59,81.59,92.31,93.67,100.00,96.20,67.53,62.96,59.26,81.25,1420,1420,1420,1420,1670,1670,1670,1747,56.20,33.00,-1,89,32.60,832,3.76
55,0,0,33.59,71.01,96.40,70.64,69.37,89.81,58.18,54.46,58.18,71.43,1420,1420,1420,1420,1670,1670,1670,1747,56.20,32.00,-1,89,32.60,832,3.76
55,0,0,33.59,79.68,93.10,86.75,97.67,93.18,58.82,63.64,65.88,77.91,1420,1420,1420,1420,1766,1766,1766,1747,57.40,36.00,-1,89,32.60,832,3.76
59,0,0,17.10,73.35,87.27,66.34,94.64,88.79,52.88,51.85,52.73,90.83,1804,1804,1804,1804,1766,1766,1766,2073,56.20,36.00,-1,89,32.60,764,3.76
59,0,0,17.10,64.64,60.71,59.52,76.19,74.12,58.54,57.47,51.85,78.65,1420,1420,1420,1420,1766,1766,1766,1747,56.20,37.00,-1,89,32.60,764,3.76
54,0,0,33.65,55.38,46.67,47.22,46.60,44.23,57.14,62.73,60.18,73.91,1420,1420,1420,1420,1766,1766,1766,1747,55.80,34.00,-1,89,33.00,764,3.641
54,0,0,33.65,45.59,32.94,22.37,30.77,34.57,53.09,53.57,49.40,83.72,1420,1420,1420,1420,1670,1670,1670,1747,55.40,34.00,-1,89,33.00,745,3.641
54,0,0,33.64,44.94,24.75,25.49,46.08,39.05,57.27,41.59,37.61,83.93,1420,1420,1420,1420,1670,1670,1670,1747,54.30,31.00,-1,89,33.00,745,3.641
54,0,0,33.64,47.05,35.71,29.87,38.82,39.76,56.47,47.62,45.56,80.68,1420,1420,1420,1420,1670,1670,1670,1747,55.00,36.00,-1,89,33.00,745,3.641
58,0,0,33.55,45.35,26.42,27.45,35.24,38.32,60.71,45.54,51.28,73.45,1420,1420,1420,1420,1670,1670,1670,844,54.60,37.00,-1,89,33.00,679,3.641
58,0,0,33.55,44.51,32.10,29.49,30.77,31.25,55.42,54.02,59.76,61.90,1420,1420,1420,1420,1670,1670,1670,1747,54.60,38.00,-1,89,33.00,679,3.641
57,0,0,33.59,44.73,32.38,28.57,29.00,32.00,53.70,52.38,47.22,77.88,1420,1420,1420,1420,1766,1766,1766,844,55.00,38.00,-1,89,33.00,679,3.641
57,0,0,33.59,44.92,25.88,24.05,29.27,28.92,55.81,65.17,50.00,76.40,1420,1420,1420,1420,1766,1766,1766,1747,54.60,37.00,-1,89,33.00,678,3.641
54,0,0,33.58,70.65,66.38,64.60,66.36,66.67,74.58,74.79,71.55,77.87,1804,1804,1804,1804,1766,1766,1766,2073,59.70,36.00,-1,89,33.00,678,3.641
54,0,0,33.58,78.20,86.30,85.33,78.38,81.08,72.97,72.73,70.13,81.25,1420,1420,1420,1420,1766,1766,1766,844,58.10,34.00,-1,89,33.00,678,3.641
53,0,0,33.64,89.52,96.61,94.12,96.64,96.64,78.99,81.03,82.76,88.79,1420,1420,1420,1420,1670,1670,1670,1516,57.70,33.00,-1,89,33.00,879,3.641
53,0,0,33.64,80.89,85.33,88.31,81.08,89.47,74.32,83.12,72.00,73.68,1420,1420,1420,1420,1766,1766,1766,1747,60.80,35.00,-1,89,33.00,879,3.641
56,0,0,33.65,82.01,87.29,76.11,86.96,80.34,84.17,77.39,82.91,80.17,1420,1420,1420,1420,1766,1766,1766,1747,58.50,37.00,-1,89,33.00,879,3.641
56,0,0,33.65,70.77,74.36,70.67,66.67,69.74,66.25,66.25,66.27,83.75,1420,1420,1420,1420,1766,1766,1766,1747,60.10,34.00,-1,89,33.00,806,3.641
53,1,0,50.41,88.49,94.87,93.91,96.61,99.15,78.45,76.92,75.21,92.37,1420,1420,1420,1420,1670,1670,1670,1747,58.10,32.00,-1,89,33.00,806,3.641
53,1,0,50.41,69.54,72.84,96.30,67.90,67.09,58.33,51.19,62.35,84.52,1420,1420,1420,1420,1670,1670,1670,1747,57.40,36.00,-1,89,33.00,806,3.641
52,0,0,33.60,73.52,77.06,87.83,76.15,81.82,64.04,59.17,59.83,82.61,1516,1516,1516,1516,1766,1766,1766,2073,58.10,35.00,-1,89,33.00,802,3.641
52,0,0,33.60,77.69,90.24,91.46,84.62,88.89,67.90,57.32,61.45,81.40,1804,1804,1804,1804,1766,1766,1766,2073,58.50,33.00,-1,89,33.00,802,3.641
