FPS,JANK,BigJANK,Max FrameTime(ms),CPU(%),CPU0(%),CPU1(%),CPU2(%),CPU3(%),CPU4(%),CPU5(%),CPU6(%),CPU7(%),CPU0(MHz),CPU1(MHz),CPU2(MHz),CPU3(MHz),CPU4(MHz),CPU5(MHz),CPU6(MHz),CPU7(MHz),CPU(°C),GPU(%),GPU(KHz),Battery(%),Battery(°C),Battery(mA),Battery(volt)
60,0,0,16.89,44.77,36.71,38.67,36.84,35.44,45.98,45.78,49.38,67.07,1420,1420,1420,1420,1670,1670,1670,1747,55.40,43.00,-1,97,35.10,635,3.878
60,0,0,17.05,48.03,40.57,42.20,47.27,44.44,49.55,44.25,46.55,69.30,1420,1420,1420,1420,1670,1670,1670,1747,55.80,44.00,-1,97,35.10,635,3.878
60,0,0,17.05,40.15,32.10,32.91,28.95,31.71,40.23,39.29,35.80,78.57,1420,1420,1420,1420,1670,1670,1670,1747,54.30,42.00,-1,97,35.10,651,3.878
60,0,0,16.88,51.56,53.04,47.71,45.79,44.95,46.90,45.69,48.65,79.13,1420,1420,1420,1420,1766,1766,1766,1747,57.70,41.00,-1,97,35.10,651,3.878
60,0,0,16.88,49.22,35.06,37.18,36.00,33.77,62.07,58.02,62.35,65.43,1420,1420,1420,1420,1670,1670,1670,1401,56.20,39.00,-1,97,35.10,651,3.878
42,1,1,134.38,58.64,52.73,48.04,54.21,48.15,72.81,61.95,59.65,68.70,1804,1804,1804,1804,1766,1766,1766,2073,57.70,40.00,-1,97,35.10,690,3.878
42,1,1,134.38,42.55,44.71,41.56,41.33,43.75,40.96,33.33,34.12,60.71,1420,1420,1420,1420,1670,1670,1670,1747,54.30,48.00,-1,97,35.10,690,3.878
59,0,0,17.10,53.60,71.56,48.57,62.96,58.49,47.27,33.63,40.18,65.52,1420,1420,1420,1420,1670,1670,1670,1747,56.60,53.00,-1,97,35.10,690,3.878
59,0,0,17.10,52.43,64.29,51.28,55.13,74.39,34.57,34.12,31.71,74.12,1420,1420,1420,1420,1670,1670,1670,1747,55.40,40.00,-1,97,35.10,783,3.878
57,0,0,33.63,42.56,46.02,39.00,37.00,39.81,44.14,45.37,35.45,53.64,1420,1420,1420,1420,1670,1670,1670,1747,55.00,28.00,-1,97,35.10,783,3.878
57,0,0,33.63,44.87,42.86,39.19,40.51,48.84,48.24,35.37,37.80,65.06,1420,1420,1420,1420,1670,1670,1670,1747,54.60,29.00,-1,97,35.10,783,3.878
60,0,0,16.91,44.42,44.95,46.60,44.44,42.59,42.61,35.40,44.35,53.72,1420,1420,1420,1420,1670,1670,1670,1075,53.90,28.00,-1,97,35.10,831,3.878
60,0,0,16.91,42.14,40.26,43.42,42.67,46.25,50.00,39.02,45.12,30.38,1420,1420,1420,1420,1670,1670,1670,1632,53.90,25.00,-1,97,35.10,831,3.878
59,0,0,16.97,41.38,42.72,45.87,42.16,41.67,32.74,30.28,38.74,56.14,1420,1420,1420,1420,1670,1670,1670,1747,53.50,24.00,-1,97,35.10,831,3.878
59,0,0,16.97,43.68,50.00,47.44,49.37,51.19,42.35,33.33,25.00,50.00,1420,1420,1420,1420,1670,1670,1670,1747,53.50,24.00,-1,97,35.10,574,3.878
60,0,0,16.85,41.86,49.11,43.93,42.16,44.95,43.64,36.36,30.56,43.64,1420,1420,1420,1420,1670,1670,1670,1747,54.30,28.00,-1,97,35.10,574,3.878
60,0,0,16.85,37.40,31.17,35.53,33.33,30.12,38.55,44.05,30.49,54.76,1420,1420,1420,1420,1670,1670,1670,1747,53.90,29.00,-1,97,35.10,574,3.878
59,0,0,16.86,39.56,40.74,37.25,39.62,34.58,34.58,47.27,35.09,48.67,1420,1420,1420,1420,1670,1670,1670,844,53.90,30.00,-1,97,35.10,727,3.878
59,0,0,16.86,40.64,40.24,43.75,36.49,38.46,38.82,42.86,36.47,44.71,1420,1420,1420,1420,1670,1670,1670,1747,53.50,27.00,-1,97,35.10,727,3.878
59,0,0,16.89,41.96,42.73,40.38,42.86,45.54,45.61,44.04,29.36,45.61,1420,1420,1420,1420,1670,1670,1670,1632,53.50,27.00,-1,97,35.10,727,3.878
59,0,0,16.89,41.73,42.31,43.04,47.50,43.21,41.18,48.19,28.92,40.74,1420,1420,1420,1420,1670,1670,1670,1747,53.10,29.00,-1,97,35.10,581,3.878
59,0,0,16.87,47.33,51.35,48.54,49.07,45.19,49.14,34.55,37.50,62.50,1420,1420,1420,1420,1670,1670,1670,1747,53.50,29.00,-1,97,35.20,581,3.893
59,0,0,16.87,37.89,35.00,37.18,36.36,38.55,46.34,33.33,34.15,43.59,1420,1420,1420,1420,1670,1670,1670,1401,52.30,30.00,-1,97,35.20,581,3.893
60,0,0,16.88,39.11,38.10,39.00,41.00,35.64,40.00,39.09,32.11,46.09,1420,1420,1420,1420,1670,1670,1670,1747,53.10,27.00,-1,97,35.20,688,3.893
60,0,0,16.88,40.67,39.02,44.16,44.58,41.25,41.46,33.72,41.18,40.48,1420,1420,1420,1420,1670,1670,1670,1747,53.50,27.00,-1,97,35.20,688,3.893
59,0,0,16.92,40.05,39.05,38.24,44.23,40.78,43.75,42.48,32.43,39.82,1420,1420,1420,1420,1670,1670,1670,844,53.10,26.00,-1,97,35.20,688,3.893
59,0,0,16.92,37.74,37.97,37.84,37.50,35.53,43.90,33.33,38.10,38.75,1420,1420,1420,1420,1670,1670,1670,1747,51.90,26.00,-1,97,35.20,576,3.893
59,0,0,16.92,41.82,41.35,38.78,35.35,41.67,38.74,44.74,35.45,56.36,1420,1420,1420,1420,1670,1670,1670,844,53.90,29.00,-1,97,35.20,576,3.893
59,0,0,16.92,57.32,66.25,66.67,60.81,60.00,51.81,53.57,50.00,50.60,1420,1420,1420,1420,1670,1670,1670,960,55.00,29.00,-1,97,35.20,576,3.893
59,0,0,17.02,57.75,66.37,68.87,66.06,70.37,50.85,48.25,38.74,53.91,1420,1420,1420,1420,1670,1670,1670,1747,53.50,24.00,-1,97,35.20,701,3.893
59,0,0,17.02,43.40,43.24,44.74,50.00,45.57,48.19,51.22,28.05,35.80,1420,1420,1420,1420,1670,1670,1670,1747,53.50,24.00,-1,97,35.20,701,3.893
60,0,0,17.02,39.68,42.34,39.00,40.20,43.52,50.00,36.13,28.57,38.39,1420,1420,1420,1420,1670,1670,1670,1747,51.50,26.00,-1,97,35.20,701,3.893
60,0,0,17.02,34.95,36.25,35.14,32.88,36.90,34.94,28.57,33.33,42.31,1420,1420,1420,1420,1670,1670,1670,1747,52.30,26.00,-1,97,35.20,571,3.893
60,0,0,16.93,40.23,36.19,42.59,45.37,41.67,52.21,32.74,31.86,39.47,1420,1420,1420,1420,1670,1670,1670,1632,52.30,27.00,-1,97,35.20,571,3.893
60,0,0,16.93,38.06,38.75,40.26,40.26,35.06,38.82,39.08,32.10,39.29,1420,1420,1420,1420,1670,1670,1670,1747,52.30,27.00,-1,97,35.20,571,3.893
59,0,0,16.91,38.29,40.54,40.00,44.00,38.00,39.64,32.11,29.09,43.64,1420,1420,1420,1420,1670,1670,1670,1747,52.30,26.00,-1,97,35.20,555,3.893
59,0,0,16.91,37.93,40.00,42.35,40.51,38.46,30.59,29.07,34.12,48.28,1420,1420,1420,1420,1670,1670,1670,1747,53.10,26.00,-1,97,35.20,555,3.893
60,0,0,17.01,42.31,45.45,41.51,46.90,44.34,32.14,32.43,34.51,61.74,1420,1420,1420,1420,1670,1670,1670,1747,51.90,26.00,-1,97,35.20,555,3.893
60,0,0,17.01,37.87,36.71,38.67,38.67,36.84,45.24,29.76,33.33,42.68,1420,1420,1420,1420,1670,1670,1670,1747,52.30,26.00,-1,97,35.20,594,3.893
59,0,0,16.88,43.74,55.05,46.15,48.04,46.73,45.13,32.73,34.82,42.48,1420,1420,1420,1420,1670,1670,1670,1747,52.70,28.00,-1,97,35.20,594,3.893
59,0,0,16.88,40.12,44.44,40.54,39.44,40.26,40.48,29.89,35.29,48.75,1420,1420,1420,1420,1670,1670,1670,1747,51.90,28.00,-1,97,35.20,594,3.893
60,0,0,16.90,38.96,40.19,41.51,39.81,43.12,41.07,30.91,27.52,50.00,1420,1420,1420,1420,1670,1670,1670,960,52.70,28.00,-1,97,35.20,702,3.893
60,0,0,16.90,50.84,52.56,62.03,55.70,55.13,44.58,39.29,42.86,55.81,1420,1420,1420,1420,1670,1670,1670,1747,53.50,28.00,-1,97,35.20,702,3.893
59,0,0,17.01,48.80,52.29,50.00,55.05,53.15,46.90,39.64,38.18,54.05,1420,1420,1420,1420,1670,1670,1670,1747,53.10,27.00,-1,97,35.20,702,3.792
59,0,0,17.01,38.81,36.14,33.75,37.50,40.96,39.53,40.91,39.29,45.24,1420,1420,1420,1420,1670,1670,1670,1747,52.30,28.00,-1,97,35.20,681,3.792
60,0,0,16.94,38.03,33.96,37.14,38.24,33.96,38.94,41.07,41.07,39.64,1420,1420,1420,1420,1670,1670,1670,844,52.30,27.00,-1,97,35.20,681,3.792
60,0,0,16.94,35.77,31.25,34.18,32.91,29.87,40.96,33.72,28.92,48.31,1420,1420,1420,1420,1670,1670,1670,1747,51.90,27.00,-1,97,35.20,681,3.792
59,0,0,16.91,42.60,37.38,40.37,45.45,40.00,48.67,32.46,34.78,62.61,1420,1420,1420,1420,1670,1670,1670,1747,53.90,25.00,-1,97,35.20,560,3.792
59,0,0,16.91,46.42,40.79,45.45,43.59,45.45,36.90,34.94,42.35,82.72,1420,1420,1420,1420,1670,1670,1670,1747,54.30,28.00,-1,97,35.20,560,3.792
59,0,0,16.88,42.41,39.64,37.00,38.78,42.59,38.46,36.61,33.03,70.94,1420,1420,1420,1420,1670,1670,1670,1632,52.30,29.00,-1,97,35.20,560,3.792
59,0,0,16.88,43.93,40.00,45.78,45.68,47.06,43.68,37.21,41.67,50.57,1420,1420,1420,1420,1670,1670,1670,1747,52.70,29.00,-1,97,35.20,688,3.792
59,0,0,16.86,43.22,39.45,39.81,39.22,44.86,41.96,36.94,46.90,55.36,1420,1420,1420,1420,1670,1670,1670,1632,53.50,29.00,-1,97,35.20,688,3.792
59,0,0,16.86,40.40,33.33,35.44,35.90,37.97,39.29,43.53,35.71,59.52,1420,1420,1420,1420,1670,1670,1670,1747,53.50,31.00,-1,97,35.20,688,3.792
60,0,0,17.05,42.94,41.51,43.81,43.14,42.99,57.66,37.07,37.82,40.91,1420,1420,1420,1420,1670,1670,1670,844,52.70,28.00,-1,97,35.20,636,3.792
60,0,0,17.05,54.99,75.00,68.35,69.88,63.41,51.69,39.53,32.14,43.53,1420,1420,1420,1420,1670,1670,1670,1632,53.10,25.00,-1,97,35.20,636,3.792
60,0,0,16.91,51.45,64.55,62.39,61.17,62.04,42.11,41.59,33.62,46.22,1420,1420,1420,1420,1670,1670,1670,1747,53.90,24.00,-1,97,35.20,636,3.792
60,0,0,16.91,55.21,75.31,70.51,64.10,82.28,33.33,29.63,26.92,60.49,1420,1420,1420,1420,1670,1670,1670,1747,53.10,25.00,-1,97,35.20,630,3.792
60,0,0,17.06,59.11,74.34,70.37,68.57,82.41,38.89,47.32,41.07,49.07,1420,1420,1420,1420,1670,1670,1670,1747,53.90,25.00,-1,97,35.20,630,3.792
60,0,0,17.06,57.14,78.82,58.90,71.08,84.71,37.93,45.98,26.83,53.01,1420,1420,1420,1420,1670,1670,1670,1516,53.10,26.00,-1,97,35.20,630,3.792
60,0,0,16.91,49.14,56.25,55.14,58.72,57.94,41.82,30.28,34.51,60.53,1420,1420,1420,1420,1670,1670,1670,1747,53.90,27.00,-1,97,35.20,676,3.792
60,0,0,16.91,44.92,48.05,41.33,45.33,52.44,31.71,37.93,36.47,63.95,1420,1420,1420,1420,1670,1670,1670,1747,53.10,27.00,-1,97,35.20,676,3.792
60,0,0,16.98,41.24,34.58,36.27,43.81,47.71,32.73,39.45,32.74,62.39,1420,1420,1420,1420,1670,1670,1670,1747,53.10,26.00,-1,97,35.20,676,3.792
60,0,0,16.98,35.22,27.85,32.05,27.78,34.21,63.86,29.27,25.61,37.04,1420,1420,1420,1420,1670,1670,1670,1747,53.10,25.00,-1,97,35.20,598,3.792
60,0,0,16.94,36.94,29.63,30.77,32.67,35.51,45.13,41.23,29.73,50.00,1420,1420,1420,1420,1670,1670,1670,1747,52.70,26.00,-1,97,35.20,598,3.792
60,0,0,16.94,39.54,34.57,34.18,39.76,43.37,40.51,44.58,40.74,38.82,1420,1420,1420,1420,1670,1670,1670,844,52.70,26.00,-1,97,35.20,598,3.792
60,0,0,16.92,40.77,39.29,36.54,47.32,46.30,50.00,34.82,28.18,44.14,1420,1420,1420,1420,1670,1670,1670,844,52.70,25.00,-1,97,35.10,696,3.836
60,0,0,16.92,39.66,41.18,43.59,36.36,46.91,47.73,49.41,20.51,29.27,1420,1420,1420,1420,1670,1670,1670,1747,52.70,23.00,-1,97,35.10,696,3.836
59,0,0,16.95,39.13,38.32,39.45,38.83,39.62,44.55,32.73,32.74,46.02,1420,1420,1420,1420,1670,1670,1670,1747,53.50,24.00,-1,97,35.10,696,3.836
59,0,0,16.95,38.59,34.48,35.44,35.06,40.00,42.86,36.05,42.86,39.29,1420,1420,1420,1420,1670,1670,1670,844,52.70,27.00,-1,97,35.10,569,3.836
60,0,0,16.93,36.76,31.82,38.39,34.31,37.86,36.36,38.53,37.27,40.00,1420,1420,1420,1420,1670,1670,1670,1747,52.30,25.00,-1,97,35.10,569,3.836
60,0,0,16.93,38.29,37.21,33.33,34.21,39.02,43.02,37.93,28.24,51.76,1420,1420,1420,1420,1670,1670,1670,1401,52.30,25.00,-1,97,35.10,569,3.836
60,0,0,16.95,42.58,40.52,41.67,39.60,48.18,49.14,42.34,30.70,49.09,1420,1420,1420,1420,1670,1670,1670,1747,53.10,28.00,-1,97,35.10,746,3.836
60,0,0,16.95,40.06,34.12,33.78,35.06,44.83,51.19,35.37,36.36,50.00,1420,1420,1420,1420,1670,1670,1670,1747,53.10,30.00,-1,97,35.10,746,3.836
60,0,0,17.23,62.76,75.44,73.83,76.85,73.28,56.25,50.88,46.49,50.44,1420,1420,1420,1420,1670,1670,1670,1747,53.90,31.00,-1,97,35.10,746,3.836
60,0,0,17.23,53.28,70.59,63.41,57.32,67.86,44.05,34.18,44.44,42.50,1420,1420,1420,1420,1670,1670,1670,1747,55.00,28.00,-1,97,35.10,665,3.836
60,0,0,16.90,73.75,72.48,73.83,75.47,76.32,72.07,80.18,67.59,72.90,1420,1420,1420,1420,1670,1670,1670,1747,55.00,28.00,-1,97,35.10,665,3.836
60,0,0,16.90,48.42,53.57,48.19,44.74,52.33,52.38,40.48,41.67,52.94,1420,1420,1420,1420,1670,1670,1670,1747,53.50,29.00,-1,96,35.10,665,3.826
60,0,0,16.93,41.50,37.61,38.24,39.62,44.55,39.64,48.28,32.74,50.44,1420,1420,1420,1420,1670,1670,1670,1747,53.90,29.00,-1,96,35.10,781,3.826
60,0,0,16.93,41.53,42.05,39.51,43.37,38.96,46.91,37.04,44.58,36.71,1420,1420,1420,1420,1670,1670,1670,1747,53.50,30.00,-1,96,35.10,781,3.826
59,0,0,16.94,41.70,38.94,36.89,40.57,46.36,53.10,40.54,32.46,46.49,1420,1420,1420,1420,1670,1670,1670,1747,53.90,27.00,-1,96,35.10,781,3.826
59,0,0,16.94,38.77,30.86,38.55,37.66,40.00,39.51,35.37,29.27,57.65,1420,1420,1420,1420,1670,1670,1670,1747,53.50,27.00,-1,96,35.10,603,3.826
59,0,0,16.87,43.96,38.89,40.57,45.95,47.71,45.45,37.50,44.64,50.00,1420,1420,1420,1420,1670,1670,1670,1747,57.70,30.00,-1,96,35.10,603,3.826
59,0,0,16.87,42.51,37.65,38.96,40.24,44.58,47.67,41.18,32.53,54.76,1420,1420,1420,1420,1670,1670,1670,1747,53.50,30.00,-1,96,35.10,603,3.826
60,0,0,17.22,46.58,42.34,49.12,49.07,52.17,43.48,45.30,32.74,60.18,1420,1420,1420,1420,1670,1670,1670,1747,54.30,28.00,-1,96,35.10,764,3.826
60,0,0,17.22,43.03,39.51,44.71,43.75,47.06,51.19,42.17,31.25,43.53,1420,1420,1420,1420,1670,1670,1670,1747,53.50,27.00,-1,96,35.10,764,3.826
59,0,0,17.06,42.60,38.53,43.97,44.04,54.55,39.13,43.86,38.39,40.18,1420,1420,1420,1420,1670,1670,1670,1401,53.10,28.00,-1,96,35.10,764,3.826
59,0,0,17.06,42.27,36.59,45.88,40.51,43.04,33.33,54.12,39.53,46.43,1420,1420,1420,1420,1670,1670,1670,1747,53.90,27.00,-1,96,35.10,591,3.826
60,0,0,16.99,45.23,41.35,45.05,46.90,50.00,44.55,48.25,34.51,47.71,1420,1420,1420,1420,1670,1670,1670,1632,53.90,26.00,-1,96,35.10,591,3.826
60,0,0,16.99,47.58,42.50,49.43,49.41,51.81,43.68,42.53,34.88,68.54,1420,1420,1420,1420,1670,1670,1670,1747,53.10,24.00,-1,96,35.10,591,3.826
59,0,0,16.90,44.47,41.96,43.64,44.44,48.21,45.54,36.36,31.86,61.61,1420,1420,1420,1420,1670,1670,1670,844,52.70,24.00,-1,96,35.10,828,3.826
59,0,0,16.90,43.16,42.68,40.74,42.31,41.77,52.33,43.37,41.86,41.67,1420,1420,1420,1420,1670,1670,1670,1747,53.10,26.00,-1,96,35.10,828,3.826
60,0,0,16.87,41.64,42.98,43.12,40.37,39.62,40.35,41.23,41.74,42.48,1420,1420,1420,1420,1670,1670,1670,1747,52.70,27.00,-1,96,35.10,828,3.826
60,0,0,16.87,38.94,36.05,38.10,38.55,39.02,40.96,42.53,37.21,39.08,1420,1420,1420,1420,1670,1670,1670,1516,52.30,27.00,-1,96,35.10,572,3.826
59,0,0,16.86,41.95,39.82,40.20,42.86,44.95,40.18,45.83,40.50,41.53,1420,1420,1420,1420,1670,1670,1670,1747,51.90,24.00,-1,96,35.10,572,3.826
59,0,0,16.86,40.38,32.10,40.00,41.67,43.37,34.48,43.33,31.82,56.67,1420,1420,1420,1420,1670,1670,1670,1747,52.30,24.00,-1,96,35.10,572,3.826
60,0,0,17.08,40.07,40.17,37.14,39.62,37.96,45.30,34.48,41.46,44.35,1420,1420,1420,1420,1670,1670,1670,1632,52.70,26.00,-1,96,35.10,602,3.826
60,0,0,17.08,39.82,30.00,35.80,38.27,38.75,52.38,35.71,39.53,45.56,1420,1420,1420,1420,1670,1670,1670,844,51.90,30.00,-1,96,35.10,602,3.826
59,0,0,16.98,43.72,39.29,41.82,44.95,46.36,49.58,40.00,34.78,51.69,1420,1420,1420,1420,1670,1670,1670,1747,53.10,30.00,-1,96,35.10,602,3.826
59,0,0,16.98,43.98,41.67,37.97,44.16,47.62,38.10,44.83,45.88,53.41,1420,1420,1420,1420,1670,1670,1670,1747,52.70,29.00,-1,96,35.10,782,3.798
59,0,0,16.91,42.29,40.00,39.25,42.20,42.45,47.86,43.97,36.04,42.24,1420,1420,1420,1420,1670,1670,1670,844,53.10,28.00,-1,96,35.10,782,3.798
59,0,0,16.91,40.96,35.63,37.04,44.44,43.18,47.19,42.35,34.48,45.05,1420,1420,1420,1420,1670,1670,1670,844,52.70,28.00,-1,96,35.10,782,3.798
60,0,0,16.91,42.42,40.52,40.54,40.57,44.74,42.98,36.52,36.84,55.08,1420,1420,1420,1420,1670,1670,1670,1632,53.10,32.00,-1,96,35.10,599,3.798
60,0,0,16.91,40.15,32.05,35.90,38.96,41.18,38.64,31.11,35.63,68.97,1420,1420,1420,1420,1670,1670,1670,1747,53.10,36.00,-1,96,35.10,599,3.798
60,0,0,16.89,40.97,38.18,35.35,40.19,41.51,47.37,35.65,39.13,48.31,1420,1420,1420,1420,1670,1670,1670,1747,52.70,27.00,-1,96,35.10,599,3.798
60,0,0,16.89,36.01,27.59,27.85,36.90,40.96,27.27,31.18,46.59,51.14,1804,1804,1804,1804,1766,1766,1766,2073,52.70,26.00,-1,96,35.10,735,3.798
